uncertainty_type,bin_index,count,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,rmse,rmse_mean,rmse_std,rmse_ci95_low,rmse_ci95_high,rmse_n,rmv,rmv_mean,rmv_std,rmv_ci95_low,rmv_ci95_high,rmv_n,mse,mse_mean,mse_std,mse_ci95_low,mse_ci95_high,mse_n,mean_variance,mean_variance_mean,mean_variance_std,mean_variance_ci95_low,mean_variance_ci95_high,mean_variance_n,ence_term,ence_term_mean,ence_term_std,ence_term_ci95_low,ence_term_ci95_high,ence_term_n,uncertainty_min,uncertainty_min_mean,uncertainty_min_std,uncertainty_min_ci95_low,uncertainty_min_ci95_high,uncertainty_min_n,uncertainty_max,uncertainty_max_mean,uncertainty_max_std,uncertainty_max_ci95_low,uncertainty_max_ci95_high,uncertainty_max_n
aleatoric,0,3300.0,3300.0,0.0,3300.0,3300.0,5,0.0013288099626929055,0.0013288099626929055,3.3183208727988e-05,0.0012876141724236431,0.0013700057529621678,5,0.0012903908878053342,0.0012903908878053342,4.599355260978165e-05,0.0012332915047232893,0.0013474902708873792,5,1.7666168172251095e-06,1.7666168172251095e-06,8.873109792612989e-08,1.6564602699638088e-06,1.87677336448641e-06,5,1.6668009688363734e-06,1.6668009688363734e-06,1.1910123433295206e-07,1.518940961969339e-06,1.8146609757034079e-06,5,0.07234144076971219,0.07234144076971219,0.06804927329056985,-0.012139346288399355,0.15682222782782373,5,3.2765216406121747e-07,3.2765216406121747e-07,1.3394705829661574e-07,1.6136158722143521e-07,4.939427409009997e-07,5,2.3611893184290666e-06,2.3611893184290666e-06,2.658680001173885e-07,2.0311235173208624e-06,2.6912551195372708e-06,5
aleatoric,1,3300.0,3300.0,0.0,3300.0,3300.0,5,0.0017414955961094591,0.0017414955961094591,2.5456306478837193e-05,0.0017098924840858853,0.001773098708133033,5,0.0017063327463475136,0.0017063327463475136,3.9005541289849846e-05,0.001657908734327229,0.0017547567583677981,5,3.0333253301002756e-06,3.0333253301002756e-06,8.900377392279927e-08,2.922830265148828e-06,3.143820395051723e-06,5,2.912788587058898e-06,2.912788587058898e-06,1.321491942621521e-07,2.748729995386781e-06,3.076847178731015e-06,5,0.04258693597606121,0.04258693597606121,0.04252452488968884,-0.010205770811757053,0.09537964276387947,5,2.3611893184290666e-06,2.3611893184290666e-06,2.658680001173885e-07,2.0311235173208624e-06,2.6912551195372708e-06,5,3.3749179708271677e-06,3.3749179708271677e-06,3.430534562800032e-07,2.949029131929658e-06,3.8008068097246775e-06,5
aleatoric,2,3300.0,3300.0,0.0,3300.0,3300.0,5,0.0020469816851944192,0.0020469816851944192,4.469774736643275e-05,0.001991490998892496,0.0021024723714963426,5,0.002029275495110648,0.002029275495110648,5.042324542446653e-05,0.0019666768036992943,0.0020918741865220015,5,4.191732330417092e-06,4.191732330417092e-06,1.8073790934455733e-07,3.967352552436689e-06,4.416112108397495e-06,5,4.119993037999874e-06,4.119993037999874e-06,2.0321025882076575e-07,3.867714626000434e-06,4.372271449999313e-06,5,0.05083433883523623,0.05083433883523623,0.04040454405732737,0.0006735139266154308,0.10099516374385703,5,3.3749179708271677e-06,3.3749179708271677e-06,3.430534562800032e-07,2.949029131929658e-06,3.8008068097246775e-06,5,4.6962018161879836e-06,4.6962018161879836e-06,7.74124753370391e-08,4.6000969420526706e-06,4.7923066903232966e-06,5
aleatoric,3,3300.0,3300.0,0.0,3300.0,3300.0,5,0.002315370342506319,0.002315370342506319,1.2345643595741838e-05,0.0023000436588067924,0.0023306970262058457,5,0.002279622985863888,0.002279622985863888,7.347412923152745e-05,0.002188407430344517,0.0023708385413832595,5,5.361061754890464e-06,5.361061754890464e-06,5.700048200466718e-08,5.290297654855419e-06,5.431825854925509e-06,5,5.200999715812055e-06,5.200999715812055e-06,3.329792911308598e-07,4.787617599758137e-06,5.614381831865973e-06,5,0.05542734599222904,0.05542734599222904,0.0518375891999144,-0.00892720363101733,0.1197818956154754,5,4.6962018161879836e-06,4.6962018161879836e-06,7.74124753370391e-08,4.6000969420526706e-06,4.7923066903232966e-06,5,6.201538891299969e-06,6.201538891299969e-06,8.817921607860837e-07,5.106824838340281e-06,7.296252944259657e-06,5
aleatoric,4,3300.0,3300.0,0.0,3300.0,3300.0,5,0.002603978635054082,0.002603978635054082,4.154203457086628e-05,0.00255240565555206,0.0026555516145561043,5,0.0026205552141366677,0.0026205552141366677,0.00014741896512117405,0.002437539737284324,0.0028035706909890113,5,6.782085324327152e-06,6.782085324327152e-06,2.1691868094290735e-07,6.512788386865165e-06,7.051382261789138e-06,5,6.884695511360793e-06,6.884695511360793e-06,7.689226182621209e-07,5.93010503836349e-06,7.839285984358096e-06,5,0.09214931769885273,0.09214931769885273,0.06482074661106649,0.011676633324776059,0.1726220020729294,5,6.201538891299969e-06,6.201538891299969e-06,8.817921607860837e-07,5.106824838340281e-06,7.296252944259657e-06,5,7.5940750906844635e-06,7.5940750906844635e-06,9.761681053617524e-07,6.382196611250142e-06,8.805953570118786e-06,5
aleatoric,5,3300.0,3300.0,0.0,3300.0,3300.0,5,0.002904117922602246,0.002904117922602246,7.165780294647467e-05,0.0028151572724873803,0.0029930785727171113,5,0.0028874449523427883,0.0028874449523427883,7.628492083227445e-05,0.002792739897594329,0.0029821500070912475,5,8.438008780958075e-06,8.438008780958075e-06,4.183820565018891e-07,7.918602125822363e-06,8.957415436093787e-06,5,8.341993864126955e-06,8.341993864126955e-06,4.406804611790014e-07,7.79490452134197e-06,8.889083206911939e-06,5,0.028005733489739903,0.028005733489739903,0.02106012119179353,0.0018603313746450682,0.05415113560483474,5,7.5940750906844635e-06,7.5940750906844635e-06,9.761681053617524e-07,6.382196611250142e-06,8.805953570118786e-06,5,9.01227755082544e-06,9.01227755082544e-06,6.588157280520001e-07,8.194380921798417e-06,9.830174179852462e-06,5
aleatoric,6,3300.0,3300.0,0.0,3300.0,3300.0,5,0.0031441497340407992,0.0031441497340407992,5.710639609465458e-05,0.0030732541453762654,0.003215045322705333,5,0.0031197936646533662,0.0031197936646533662,8.750235633687792e-05,0.0030111625569968032,0.0032284247723099293,5,9.888286462448762e-06,9.888286462448762e-06,3.5853609385404966e-07,9.443176471807195e-06,1.033339645309033e-05,5,9.739237839902884e-06,9.739237839902884e-06,5.411853075718014e-07,9.067375253909805e-06,1.0411100425895963e-05,5,0.03936198655856756,0.03936198655856756,0.0315571830178691,0.00018485020175801337,0.07853912291537711,5,9.01227755082544e-06,9.01227755082544e-06,6.588157280520001e-07,8.194380921798417e-06,9.830174179852462e-06,5,1.1012095023360656e-05,1.1012095023360656e-05,1.4834006315339502e-06,9.170505145693963e-06,1.2853684901027349e-05,5
aleatoric,7,3300.0,3300.0,0.0,3300.0,3300.0,5,0.0035771990371321143,0.0035771990371321143,0.00026034891435619165,0.0032539849875034034,0.0039004130867608252,5,0.003481187532263362,0.003481187532263362,0.00017032899647643725,0.003269730054683777,0.0036926450098429472,5,1.2850578197024084e-05,1.2850578197024084e-05,1.9058439723343162e-06,1.0484539722149248e-05,1.5216616671898919e-05,5,1.2141876208418415e-05,1.2141876208418415e-05,1.1884064919805354e-06,1.0666511212839575e-05,1.3617241203997256e-05,5,0.09319894570535796,0.09319894570535796,0.07136443170946813,0.00460250569596557,0.18179538571475035,5,1.1012095023360656e-05,1.1012095023360656e-05,1.4834006315339502e-06,9.170505145693963e-06,1.2853684901027349e-05,5,1.3689344353435634e-05,1.3689344353435634e-05,1.0879722652146433e-06,1.2338664929273927e-05,1.5040023777597341e-05,5
aleatoric,8,3300.0,3300.0,0.0,3300.0,3300.0,5,0.0038522245033190904,0.0038522245033190904,8.495140978310465e-05,0.0037467603063756766,0.003957688700262504,5,0.00392321392855912,0.00392321392855912,0.00010331308542805007,0.0037949543550425124,0.004051473502075728,5,1.4845407017591324e-05,1.4845407017591324e-05,6.563473976737235e-07,1.4030574734192002e-05,1.5660239300990647e-05,5,1.540014640413682e-05,1.540014640413682e-05,8.162162380352616e-07,1.4386842560253078e-05,1.6413450248020566e-05,5,0.035555519085049045,0.035555519085049045,0.030969254863162574,-0.0028917250798021,0.07400276324990018,5,1.3689344353435634e-05,1.3689344353435634e-05,1.0879722652146433e-06,1.2338664929273927e-05,1.5040023777597341e-05,5,1.655668561779885e-05,1.655668561779885e-05,1.1569441150322456e-06,1.5120380060165232e-05,1.799299117543247e-05,5
aleatoric,9,3300.0,3300.0,0.0,3300.0,3300.0,5,0.004358603085686362,0.004358603085686362,6.58767394961007e-05,0.004276819423167455,0.004440386748205268,5,0.00429660105063011,0.00429660105063011,0.0001227433759515471,0.00414421945263304,0.00444898264862718,5,1.900089265439998e-05,1.900089265439998e-05,5.760713214225303e-07,1.828572030527622e-05,1.9716065003523742e-05,5,1.847283333734775e-05,1.847283333734775e-05,1.0517261769211391e-06,1.7167152161054732e-05,1.977851451364077e-05,5,0.05003691975472714,0.05003691975472714,0.03339873862431749,0.008573556675411244,0.09150028283404305,5,1.655668561779885e-05,1.655668561779885e-05,1.1569441150322456e-06,1.5120380060165232e-05,1.799299117543247e-05,5,2.073677022455105e-05,2.073677022455105e-05,1.7848860019157406e-06,1.852089682929844e-05,2.295264361980366e-05,5
